ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
3FXL2,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NINGBO, ZJ",2025-01-11 16:43:00,2025-01-11 15:00:00,1.7166666666666666,8.416666666666666,1.8283333333333331,1.7833333333333334,25.87,24.15,25.93,8.42
3FQM7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-01-11 16:35:00,2025-01-11 15:30:00,1.0833333333333333,16.9,2.0395833333333333,1.9833333333333336,25.73,24.65,26.63,16.9
5LJF4,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KEELUNG,2025-01-11 19:24:00,2025-01-11 16:00:00,3.4,11.566666666666666,6.599999999999999,0.1499999999999999,28.55,25.15,25.3,11.57
XVLV9,CONTAINER,MEGATOP AGENCY LIMITED,HAIPHONG,2025-01-11 21:15:00,2025-01-11 16:30:00,4.75,10.183333333333334,2.220238095238095,2.3833333333333333,30.4,25.65,28.03,10.18
3EHZ9,CONTAINER,KMTC (HK) CO LIMITED,KAOHSIUNG,2025-01-11 18:37:00,2025-01-11 17:00:00,1.6166666666666667,25.55,0.9092592592592593,1.4333333333333331,27.77,26.15,27.58,25.55
D5CF6,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NANSHA, PANYU",2025-01-11 18:54:00,2025-01-11 17:30:00,1.4,11.283333333333331,0.9555555555555556,1.5166666666666666,28.05,26.65,28.17,11.28
5LCT7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"ZHANJIANG, GD",2025-01-11 20:31:00,2025-01-11 19:00:00,1.5166666666666666,15.383333333333333,0.5078947368421052,1.3833333333333333,29.67,28.15,29.53,15.38
V2HL7,CONTAINER,SINOTRANS (HK) SHIPPING LTD,OPEN SEA,2025-01-11 02:52:00,2025-01-11 19:00:00,-16.133333333333333,12.583333333333334,11.690740740740742,0.0,12.02,28.15,28.15,12.58
9VFC2,CONTAINER,OCEAN NETWORK EXPRESS (EAST ASIA) LIMITED,PORT KLANG,2025-01-11 16:45:00,2025-01-11 20:00:00,-3.25,12.95,5.0702380952380945,1.2,25.9,29.15,30.35,12.95
VRRN7,CONTAINER,HAPAG-LLOYD (CHINA) LTD,"SHEKOU, SHENZHEN",2025-01-11 23:07:00,2025-01-11 20:30:00,2.6166666666666667,13.983333333333333,0.0,1.3666666666666667,32.27,29.65,31.02,13.98
BKLH,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,LAEM CHABANG,2025-01-11 23:34:00,2025-01-11 21:30:00,2.066666666666667,8.366666666666667,0.2202380952380952,1.1166666666666667,32.72,30.65,31.77,8.37
VRUL4,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,PASIR GUDANG,2025-01-12 01:22:00,2025-01-11 23:00:00,2.3666666666666667,10.583333333333334,0.7795454545454547,1.5,34.52,32.15,33.65,10.58
