ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
DSOA9,CONTAINER,KMTC (HK) CO LIMITED,ULSAN,2025-04-28 17:56:00,2025-04-28 15:00:00,2.933333333333333,12.0,2.1027283742106038,1.2666666666666666,26.15,23.22,24.49,12.0
3ERG5,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"YANTIAN, SHENZHEN",2025-04-28 18:01:00,2025-04-28 15:00:00,3.0166666666666666,10.516666666666667,1.1952141449820037,1.5295724677843865,26.23,23.22,24.75,10.52
V7A7436,CONTAINER,T.S. LINES LIMITED,"SHEKOU, SHENZHEN",2025-04-27 16:44:00,2025-04-28 15:30:00,-22.766666666666666,8.216666666666667,3.070498537536336,1.6666666666666667,0.95,23.72,25.39,8.22
VRLI2,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"SHANGHAI, SH",2025-04-28 18:13:00,2025-04-28 17:00:00,1.2166666666666666,7.033333333333333,1.2757711442786068,2.0,26.43,25.22,27.22,7.03
A8HX4,CONTAINER,YANG MING LINE (HONG KONG) LTD,KAOHSIUNG,2025-04-28 18:23:00,2025-04-28 17:00:00,1.3833333333333333,11.55,1.1969004482942087,1.4833333333333334,26.6,25.22,26.7,11.55
9V5307,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHANGHAI, SH",2025-04-28 18:44:00,2025-04-28 17:30:00,1.2333333333333334,11.816666666666666,1.2757711442786068,1.6833333333333331,26.95,25.72,27.4,11.82
5LBS5,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"SHEKOU, SHENZHEN",2025-04-28 19:44:00,2025-04-28 18:30:00,1.2333333333333334,17.95,3.070498537536336,1.7919687013710717,27.95,26.72,28.51,17.95
5LDO7,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,"DALIAN, LN",2025-04-28 17:59:00,2025-04-28 21:00:00,-3.0166666666666666,6.3,0.0,1.0,26.2,29.22,30.22,6.3
3FQM7,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,"NANSHA, PANYU",2025-04-29 04:14:00,2025-04-28 23:00:00,5.233333333333333,14.816666666666666,1.2326541661091042,1.0833333333333335,36.45,31.22,32.3,14.82
3E2534,CONTAINER,EVERGREEN MARINE (HONG KONG) LTD,KUANTAN,2025-04-29 06:14:00,2025-04-28 23:30:00,6.733333333333333,11.75,0.7509803921568627,1.9,38.45,31.72,33.62,11.75
