ARRIVED_CALL_SIGN,ARRIVED_SHIP_TYPE,ARRIVED_AGENT_NAME,DUE_LAST_PORT,ARRIVED_ARRIVAL_TIME,DUE_ETA,ARRIVAL_DELAY,DEPARTED_SERVICE_TIME,sigma,pred_delay,ATA,ETA,PTA,s
VRTT8,CONTAINER,SINOTRANS (HK) SHIPPING LTD,"NANSHA, PANYU",2025-06-05 15:21:00,2025-06-05 13:30:00,1.85,11.416666666666666,0.8625,1.2333333333333334,27.9,26.05,27.28,11.42
9V9129,CONTAINER,HYALINE SHIPPING (HK) CO LTD,TAIPEI,2025-06-05 15:18:00,2025-06-05 14:00:00,1.3,12.666666666666666,1.3277777777777777,2.533333333333333,27.85,26.55,29.08,12.67
BLEP,CONTAINER,KANWAY SHIPPING LIMITED,"SHEKOU, SHENZHEN",2025-06-05 16:16:00,2025-06-05 14:30:00,1.7666666666666666,13.566666666666666,0.8109589041095889,1.8833333333333333,28.82,27.05,28.93,13.57
V7A6216,CONTAINER,T.S. LINES LIMITED,"NANSHA, PANYU",2025-06-05 16:29:00,2025-06-05 15:00:00,1.4833333333333334,10.516666666666667,0.4801587301587303,1.35,29.03,27.55,28.9,10.52
CQIU6,CONTAINER,SINOTRANS (HK) SHIPPING LTD,QINGDAO,2025-06-05 16:52:00,2025-06-05 15:30:00,1.3666666666666667,14.383333333333333,1.9705128205128206,1.3833333333333333,29.42,28.05,29.43,14.38
BPKA,CONTAINER,COSCO SHIPPING CONTAINER LINE AGENCIES LIMITED,SINGAPORE,2025-06-05 17:55:00,2025-06-05 17:30:00,0.4166666666666667,10.183333333333334,0.37333333333333335,1.0166666666666666,30.47,30.05,31.07,10.18
BLHP,CONTAINER,YANG MING LINE (HONG KONG) LTD,LAEM CHABANG,2025-06-05 18:38:00,2025-06-05 17:30:00,1.1333333333333333,7.966666666666667,1.4174999999999998,2.6166666666666667,31.18,30.05,32.67,7.97
VRVE9,CONTAINER,SITC SHIPPING AGENCY (HK) COMPANY LIMITED,"XIAMEN, FJ",2025-06-05 18:14:00,2025-06-05 18:00:00,0.2333333333333333,4.85,0.0,1.2833333333333334,30.78,30.55,31.83,4.85
3EHZ9,CONTAINER,KMTC (HK) CO LIMITED,KAOHSIUNG,2025-06-05 22:42:00,2025-06-05 18:00:00,4.7,19.3,0.3863636363636363,1.5333333333333334,35.25,30.55,32.08,19.3
VRFO6,CONTAINER,OCEANLINKS MARINE LIMITED,HAIPHONG,2025-06-06 08:00:00,2025-06-05 19:00:00,13.0,5.866666666666666,0.6693333333333332,1.1666666666666667,44.55,31.55,32.72,5.87
9V7143,CONTAINER,HYALINE SHIPPING (HK) CO LTD,"SHEKOU, SHENZHEN",2025-06-05 21:07:00,2025-06-05 19:30:00,1.6166666666666667,14.833333333333334,0.32222222222222224,1.9833333333333336,33.67,32.05,34.03,14.83
V7A2845,CONTAINER,NAMSUNG SHIPPING HONG KONG LIMITED,"OTHER, KOREA, R",2025-06-05 22:12:00,2025-06-05 20:00:00,2.2,10.183333333333334,2.697101449275362,2.05,34.75,32.55,34.6,10.18
9V7391,CONTAINER,HYALINE SHIPPING (HK) CO LTD,HO CHI MINH CITY,2025-06-05 21:40:00,2025-06-05 22:00:00,-0.3333333333333333,11.833333333333334,1.2770833333333333,1.9166666666666665,34.22,34.55,36.47,11.83
5LPC3,CONTAINER,MEDITERRANEAN SHIPPING COMPANY (HONG KONG) LIMITED,"SHANGHAI, SH",2025-06-05 21:55:00,2025-06-05 22:00:00,-0.0833333333333333,31.166666666666668,0.35000000000000003,1.2333333333333334,34.47,34.55,35.78,31.17
